Player,ValueOfHand,Ace,DealerValue,theCountRound,runningCount,trueCount,Action,BlackJackWin,Result,StartRunningCount
2.0,18,0,10,0,-15,-0.005487277255235777,Stand,0,0,-17.0
3.0,17,1,10,-1,-16,-0.005853136915565687,Stand,0,0,-17.0
4.0,18,0,10,-1,-16,-0.005853136915565687,Stand,0,0,-17.0
1.0,19,0,6,-3,-20,-0.007316935892384758,Stand,0,2,-21.0
2.0,13,0,6,-3,-20,-0.007316935892384758,Stand,0,0,-21.0
3.0,21,1,6,-3,-20,-0.007316935892384758,Stand,1,2,-21.0
4.0,20,0,6,-3,-20,-0.007316935892384758,Stand,0,2,-21.0
1.0,12,0,3,3,-18,-0.006585705641473059,Hit,0,0,-24.0
2.0,12,0,3,2,-19,-0.006951627088830255,Hit,0,0,-24.0
3.0,9,0,3,1,-20,-0.007317553685514058,Double,0,0,-24.0
4.0,15,1,3,-2,-23,-0.00841536437261207,Stand,0,0,-24.0
1.0,17,0,8,-1,-25,-0.009147907592059615,Stand,0,0,-26.0
2.0,12,0,8,-1,-25,-0.009147907592059615,Hit,0,0,-26.0
3.0,19,0,8,-1,-25,-0.009148036338815118,Stand,0,2,-26.0
4.0,21,1,8,-1,-25,-0.009148036338815118,Stand,1,2,-26.0
1.0,19,1,9,-1,-27,-0.00988078314355286,Stand,0,0,-24.0
2.0,19,0,9,-1,-27,-0.00988078314355286,Stand,0,0,-24.0
3.0,9,1,9,0,-26,-0.009514895174287262,Stand,0,0,-24.0
4.0,21,1,9,0,-26,-0.009514895174287262,Stand,1,2,-24.0
1.0,14,0,2,3,-21,-0.007685702622429302,Stand,0,0,-19.0
2.0,15,0,2,3,-21,-0.007685702622429302,Stand,0,0,-19.0
3.0,11,0,2,3,-21,-0.007685702622429302,Double,0,0,-19.0
4.0,15,0,2,4,-20,-0.007319768301180313,Stand,0,0,-19.0
1.0,18,0,4,-1,-20,-0.007320386572721706,Stand,0,2,-19.0
2.0,14,0,4,-1,-20,-0.007320386572721706,Stand,0,2,-19.0
3.0,16,0,4,-1,-20,-0.007320386572721706,Stand,0,2,-19.0
4.0,9,1,4,-1,-20,-0.007320386572721706,Stand,0,2,-19.0
1.0,17,0,8,-4,-23,-0.008419155691025432,Stand,0,2,-23.0
2.0,18,0,8,-4,-23,-0.008419155691025432,Stand,0,2,-23.0
3.0,18,0,8,-4,-23,-0.008419155691025432,Stand,0,2,-23.0
4.0,17,0,8,-4,-23,-0.008419155691025432,Stand,0,2,-23.0
1.0,15,0,10,-6,-29,-0.010616279233487744,Hit,0,0,-30.0
2.0,19,0,10,-6,-29,-0.010616353972332713,Stand,0,0,-30.0
3.0,20,0,10,-6,-29,-0.010616353972332713,Stand,0,1,-30.0
4.0,20,0,10,-6,-29,-0.010616353972332713,Stand,0,1,-30.0
1.0,16,0,10,-3,-33,-0.012081529200549161,Hit,0,0,-34.0
2.0,10,1,10,-4,-34,-0.012447723784445976,Stand,0,2,-34.0
3.0,14,0,10,-4,-34,-0.012447723784445976,Hit,0,0,-34.0
4.0,18,0,10,-4,-34,-0.012447811424105665,Stand,0,2,-34.0
1.0,12,0,5,3,-31,-0.011350274251353654,Stand,0,2,-33.0
2.0,21,1,5,3,-31,-0.011350274251353654,Stand,1,2,-33.0
3.0,14,0,5,3,-31,-0.011350274251353654,Stand,0,2,-33.0
4.0,17,0,5,2,-32,-0.011716494627592909,Stand,0,2,-33.0
1.0,11,0,10,7,-26,-0.00952045630589395,Double,0,2,-23.0
2.0,15,0,10,8,-25,-0.009154349372222887,Hit,0,2,-23.0
3.0,11,0,10,10,-23,-0.008422120036336236,Double,0,2,-23.0
4.0,18,0,10,10,-23,-0.008422238653568536,Stand,0,2,-23.0
1.0,17,1,11,-1,-24,-0.00878916566309607,Stand,0,0,-23.0
2.0,20,0,11,0,-23,-0.008423009747028,Stand,0,2,-23.0
3.0,17,0,11,0,-23,-0.008423069067757815,Stand,0,0,-23.0
4.0,20,0,11,0,-23,-0.008423069067757815,Stand,0,2,-23.0
1.0,11,0,11,-2,-25,-0.0091561546967552,Hit,0,1,-28.0
2.0,21,1,11,-3,-26,-0.00952246795323285,Stand,1,1,-28.0
3.0,14,1,11,-4,-27,-0.009888786369815253,Hit,0,0,-28.0
4.0,17,0,11,-4,-27,-0.009888856019946752,Stand,0,0,-28.0
1.0,12,0,10,-3,-31,-0.011354671475262031,Hit,0,0,-32.0
2.0,18,0,10,-4,-32,-0.01172103376136708,Stand,0,0,-32.0
3.0,18,0,10,-3,-31,-0.011354831438513447,Stand,0,0,-32.0
4.0,20,0,10,-3,-31,-0.011354831438513447,Stand,0,1,-32.0
1.0,19,1,8,8,-24,-0.00879164230414292,Stand,0,2,-25.0
2.0,15,0,8,7,-25,-0.009158025247971146,Hit,0,0,-25.0
3.0,10,0,8,7,-25,-0.00915808976336905,Double,0,0,-25.0
4.0,20,0,8,8,-24,-0.008791951982416096,Stand,0,2,-25.0
1.0,12,0,5,-1,-26,-0.009525285688117347,Stand,0,0,-27.0
2.0,20,0,5,-1,-26,-0.009525285688117347,Stand,0,1,-27.0
3.0,3,1,5,0,-25,-0.00915899307439216,Double,0,0,-27.0
3.1,9,1,5,-1,-26,-0.009525487018705744,Stand,0,0,-27.0
4.0,17,0,5,-2,-27,-0.009891921597362154,Stand,0,0,-27.0
1.0,17,0,10,-1,-28,-0.010259084151265124,Stand,0,0,-25.0
2.0,11,0,10,-1,-28,-0.010259084151265124,Double,0,0,-25.0
3.0,20,0,10,1,-26,-0.009526426673994687,Stand,0,2,-25.0
4.0,20,0,10,2,-25,-0.009160090191657273,Stand,0,2,-25.0
1.0,15,0,8,-2,-27,-0.009893594531745473,Hit,0,0,-27.0
2.0,17,0,8,-2,-27,-0.009893733968486624,Stand,0,0,-27.0
3.0,20,0,8,-2,-27,-0.009893733968486624,Stand,0,2,-27.0
4.0,17,0,8,-1,-26,-0.009527366514689198,Stand,0,0,-27.0
1.0,18,0,8,-3,-30,-0.010993889934248081,Stand,0,1,-31.0
2.0,20,0,8,-3,-30,-0.010993889934248081,Stand,0,2,-31.0
3.0,14,0,8,-3,-30,-0.010993889934248081,Hit,0,0,-31.0
4.0,16,0,8,-3,-30,-0.010993967412753002,Hit,0,0,-31.0
1.0,20,0,4,1,-30,-0.010994819748387778,Stand,0,2,-32.0
2.0,11,0,4,1,-30,-0.010994819748387778,Double,0,2,-32.0
3.0,13,0,4,0,-31,-0.011361393814665503,Stand,0,2,-32.0
4.0,15,0,4,0,-31,-0.011361393814665503,Stand,0,2,-32.0
1.0,13,0,8,4,-28,-0.010262772076237735,Hit,0,0,-28.0
2.0,17,0,8,4,-28,-0.010262844414996723,Stand,0,0,-28.0
3.0,11,0,8,5,-27,-0.009896384013533516,Double,0,0,-28.0
4.0,16,1,8,5,-27,-0.009896523528914203,Stand,0,0,-28.0
1.0,15,0,3,2,-26,-0.009530657417981363,Stand,0,2,-26.0
2.0,14,0,3,2,-26,-0.009530657417981363,Stand,0,2,-26.0
3.0,7,1,3,3,-25,-0.009164158272062711,Double,0,2,-26.0
4.0,14,0,3,2,-26,-0.009530791788856305,Stand,0,2,-26.0
1.0,18,0,10,4,-22,-0.008065198386960322,Stand,0,0,-19.0
2.0,11,0,10,5,-21,-0.00769865273577124,Double,0,0,-19.0
3.0,19,0,10,7,-19,-0.006965545928187196,Stand,0,1,-19.0
4.0,17,0,10,7,-19,-0.006965595036661026,Stand,0,0,-19.0
1.0,14,0,4,1,-18,-0.006599450045829514,Stand,0,2,-20.0
2.0,12,1,4,1,-18,-0.006599496576863689,Stand,0,2,-20.0
3.0,19,0,4,1,-18,-0.006599496576863689,Stand,0,2,-20.0
4.0,15,0,4,1,-18,-0.006599496576863689,Stand,0,2,-20.0
1.0,16,0,11,-3,-23,-0.008433344145313007,Hit,0,0,-22.0
2.0,8,1,11,-3,-23,-0.008433403611696763,Hit,0,2,-22.0
3.0,19,0,11,-2,-22,-0.00806679077114007,Stand,0,0,-22.0
4.0,14,1,11,-2,-22,-0.00806696142102628,Hit,0,2,-22.0
1.0,10,0,2,3,-19,-0.006967510807399102,Double,0,0,-16.0
2.0,19,0,2,4,-18,-0.006600846262341325,Stand,0,2,-16.0
3.0,14,0,2,4,-18,-0.006600846262341325,Stand,0,0,-16.0
4.0,13,0,2,4,-18,-0.006600846262341325,Stand,0,0,-16.0
1.0,21,1,4,-3,-19,-0.006968149631844726,Stand,1,2,-19.0
2.0,17,0,4,-3,-19,-0.006968149631844726,Stand,0,0,-19.0
3.0,12,0,4,-3,-19,-0.006968149631844726,Stand,0,0,-19.0
4.0,19,0,4,-3,-19,-0.006968149631844726,Stand,0,2,-19.0
1.0,11,0,10,-2,-21,-0.007702236611015892,Double,0,2,-23.0
2.0,20,0,10,-3,-22,-0.008069123611356022,Stand,0,2,-23.0
3.0,19,0,10,-3,-22,-0.008069123611356022,Stand,0,2,-23.0
4.0,18,1,10,-4,-23,-0.008435961459788113,Stand,0,2,-23.0
1.0,18,0,10,-1,-24,-0.008803363336248978,Stand,0,0,-22.0
2.0,17,0,10,-1,-24,-0.008803363336248978,Stand,0,0,-22.0
3.0,17,0,10,0,-23,-0.008436616042267728,Stand,0,0,-22.0
4.0,11,0,10,0,-23,-0.008436616042267728,Double,0,0,-22.0
1.0,19,0,2,3,-19,-0.006969968465830929,Stand,0,2,-17.0
2.0,12,0,2,3,-19,-0.006969968465830929,Hit,0,2,-17.0
3.0,10,1,2,4,-18,-0.006603221186745585,Stand,0,2,-17.0
4.0,15,0,2,5,-17,-0.006236419561475293,Stand,0,0,-17.0
4.1,17,0,2,5,-17,-0.006236463558311639,Stand,0,1,-17.0
1.0,17,0,11,-2,-19,-0.006970755282745969,Stand,0,0,-19.0
2.0,18,0,11,-2,-19,-0.006970755282745969,Stand,0,0,-19.0
3.0,18,0,11,-1,-18,-0.006603920019190879,Stand,0,0,-19.0
4.0,18,0,11,-1,-18,-0.006603920019190879,Stand,0,0,-19.0
1.0,21,1,10,-3,-22,-0.008072027320707855,Stand,1,2,-20.0
2.0,11,0,10,-3,-22,-0.008072027320707855,Double,0,2,-20.0
3.0,21,1,10,-4,-23,-0.008438997198760963,Stand,1,2,-20.0
4.0,10,1,10,-3,-22,-0.008072141234247328,Stand,0,2,-20.0
1.0,7,1,4,0,-20,-0.0073388798328993515,Double,0,0,-19.0
2.0,6,1,4,0,-20,-0.007338931620915956,Double,0,0,-19.0
3.0,16,0,4,1,-19,-0.006972034239180291,Stand,0,0,-19.0
4.0,9,1,4,1,-19,-0.006972034239180291,Stand,0,1,-19.0
1.0,20,0,2,-3,-22,-0.008073508447543367,Stand,0,0,-23.0
2.0,13,0,2,-3,-22,-0.008073508447543367,Stand,0,0,-23.0
3.0,19,0,2,-3,-22,-0.008073508447543367,Stand,0,0,-23.0
4.0,19,0,2,-3,-22,-0.008073508447543367,Stand,0,0,-23.0
1.0,13,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
2.0,16,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
3.0,20,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
4.0,20,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
1.0,14,0,10,3,-25,-0.00917586606058895,Hit,0,0,-25.0
2.0,18,0,10,1,-27,-0.009910075243163884,Stand,0,0,-25.0
3.0,18,0,10,2,-26,-0.00954310277893459,Stand,0,0,-25.0
4.0,11,0,10,3,-25,-0.009176125134112598,Double,0,0,-25.0
1.0,13,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
2.0,13,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
3.0,19,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
4.0,19,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
1.0,18,0,10,1,-23,-0.008443465491923641,Stand,0,1,-21.0
2.0,17,0,10,1,-23,-0.008443465491923641,Stand,0,0,-21.0
3.0,16,0,10,1,-23,-0.008443525101131687,Hit,0,0,-21.0
4.0,12,0,10,0,-24,-0.008810697089928413,Hit,0,2,-21.0
1.0,14,0,11,4,-17,-0.006241527338454587,Hit,0,0,-21.0
2.0,17,0,11,2,-19,-0.006975923180117207,Stand,0,0,-21.0
3.0,9,1,11,3,-18,-0.0066088159910752745,Stand,0,0,-21.0
4.0,16,1,11,2,-19,-0.006976021690626147,Hit,0,0,-21.0
1.0,18,0,9,0,-21,-0.00771093865849439,Stand,0,2,-23.0
2.0,19,0,9,0,-21,-0.00771093865849439,Stand,0,2,-23.0
3.0,19,0,9,-1,-22,-0.00807818325612925,Stand,0,2,-23.0
4.0,13,0,9,-1,-22,-0.00807818325612925,Hit,0,0,-23.0
1.0,20,0,10,-6,-29,-0.010649416683144544,Stand,0,2,-28.0
2.0,20,0,10,-6,-29,-0.010649416683144544,Stand,0,2,-28.0
3.0,19,0,10,-6,-29,-0.010649416683144544,Stand,0,2,-28.0
4.0,16,0,10,-6,-29,-0.010649416683144544,Hit,0,0,-28.0
1.0,15,0,10,2,-26,-0.009548629503287638,Hit,0,0,-28.0
2.0,11,0,10,2,-26,-0.00954876438141381,Double,0,2,-28.0
3.0,20,0,10,1,-27,-0.009916164619633159,Stand,0,1,-28.0
4.0,20,0,10,1,-27,-0.009916164619633159,Stand,0,1,-28.0
1.0,19,0,10,-2,-30,-0.011018738919457257,Stand,0,0,-29.0
2.0,14,0,10,-2,-30,-0.011018738919457257,Hit,0,0,-29.0
3.0,16,1,10,-2,-30,-0.01101905024263101,Hit,0,0,-29.0
3.1,19,1,10,0,-28,-0.010284737477837662,Stand,0,0,-29.0
4.0,18,1,10,0,-28,-0.010284882776353246,Stand,0,0,-29.0
1.0,11,0,10,5,-24,-0.008816236569014603,Double,0,2,-20.0
2.0,17,0,10,5,-24,-0.008816361131715588,Stand,0,2,-20.0
3.0,14,0,10,7,-22,-0.008081778556441757,Hit,0,0,-20.0
4.0,15,0,10,7,-22,-0.008081892745370927,Hit,0,0,-20.0
1.0,19,0,6,-1,-21,-0.007715242549703967,Stand,0,1,-20.0
2.0,20,0,6,-1,-21,-0.007715242549703967,Stand,0,2,-20.0
3.0,13,0,6,-1,-21,-0.007715242549703967,Stand,0,0,-20.0
4.0,12,0,6,-1,-21,-0.007715242549703967,Stand,0,0,-20.0
1.0,10,1,9,-2,-22,-0.008083320379294264,Stand,0,0,-24.0
2.0,14,0,9,-2,-22,-0.008083320379294264,Hit,0,0,-24.0
3.0,21,1,9,-3,-23,-0.008450803744921392,Stand,1,1,-24.0
4.0,1,1,9,-4,-24,-0.008818292303778863,Hit,0,1,-24.0
4.1,10,1,9,-5,-25,-0.009185850963101145,Stand,0,0,-24.0
4.2,1,1,9,-5,-25,-0.009185850963101145,Hit,0,1,-24.0
1.0,9,0,5,3,-21,-0.007716769132923468,Double,0,2,-22.0
2.0,21,1,5,2,-22,-0.008084291458493806,Stand,1,2,-22.0
3.0,10,0,5,2,-22,-0.008084291458493806,Double,0,2,-22.0
4.0,5,1,5,2,-22,-0.008084348588065692,Double,0,2,-22.0
1.0,14,0,10,0,-22,-0.008085034205913949,Hit,0,0,-20.0
2.0,16,0,10,1,-21,-0.007717641737458833,Hit,0,0,-20.0
3.0,15,0,10,1,-21,-0.007717696281794859,Hit,0,0,-20.0
4.0,18,0,10,1,-21,-0.007717805372779895,Stand,0,0,-20.0
1.0,10,0,5,0,-20,-0.0073508623126943735,Double,0,2,-20.0
2.0,17,0,5,-1,-21,-0.007718459983460443,Stand,0,2,-20.0
3.0,18,0,5,-1,-21,-0.007718459983460443,Stand,0,2,-20.0
4.0,12,0,5,-1,-21,-0.007718459983460443,Stand,0,2,-20.0
1.0,15,0,10,0,-20,-0.007351537814472633,Hit,0,0,-26.0
2.0,16,1,10,-3,-23,-0.008454447774698863,Hit,0,0,-26.0
3.0,10,1,10,-5,-25,-0.00918974706988449,Stand,0,1,-26.0
4.0,19,0,10,-5,-25,-0.00918974706988449,Stand,0,0,-26.0
1.0,19,0,7,4,-22,-0.008087663485330505,Stand,0,1,-21.0
2.0,12,0,7,4,-22,-0.008087663485330505,Hit,0,0,-21.0
3.0,11,0,7,3,-23,-0.00845534432905146,Double,0,0,-21.0
4.0,18,0,7,3,-23,-0.008455404106102595,Stand,0,0,-21.0
1.0,20,0,7,0,-21,-0.007720751995588142,Stand,0,2,-16.0
2.0,17,0,7,1,-20,-0.007353149127520574,Stand,0,0,-16.0
3.0,10,0,7,1,-20,-0.007353149127520574,Double,0,0,-16.0
4.0,18,0,7,2,-19,-0.006985590452083658,Stand,0,0,-16.0
1.0,19,0,9,0,-16,-0.005883101639066058,Stand,0,2,-16.0
2.0,11,0,9,0,-16,-0.005883101639066058,Double,0,2,-16.0
3.0,20,0,9,-1,-17,-0.006250839691417823,Stand,0,2,-16.0
4.0,11,0,9,-1,-17,-0.006250839691417823,Double,0,0,-16.0
1.0,20,0,10,1,-15,-0.005515914828617697,Stand,0,2,-14.0
2.0,19,0,10,2,-14,-0.005148223579995475,Stand,0,2,-14.0
3.0,20,0,10,1,-15,-0.0055159928433528745,Stand,0,2,-14.0
4.0,9,1,10,2,-14,-0.0051482963947781565,Stand,0,2,-14.0
1.0,20,0,10,-8,-22,-0.00809080943456275,Stand,0,2,-20.0
2.0,21,1,10,-8,-22,-0.00809080943456275,Stand,1,2,-20.0
3.0,20,0,10,-8,-22,-0.00809080943456275,Stand,0,2,-20.0
4.0,17,0,10,-8,-22,-0.00809080943456275,Stand,0,0,-20.0
1.0,21,1,10,-1,-21,-0.007723646240027159,Stand,1,2,-25.0
2.0,11,0,10,-1,-21,-0.007723646240027159,Double,0,2,-25.0
3.0,17,1,10,-3,-23,-0.00845935126112235,Stand,0,0,-25.0
4.0,12,0,10,-3,-23,-0.00845935126112235,Hit,0,0,-25.0
1.0,12,0,3,5,-20,-0.007356529981396467,Hit,0,2,-22.0
2.0,16,0,3,5,-20,-0.007356582018815873,Stand,0,0,-22.0
3.0,10,0,3,5,-20,-0.007356582018815873,Double,0,2,-22.0
4.0,9,0,3,4,-21,-0.007724465759820046,Double,0,2,-22.0
1.0,17,0,4,5,-17,-0.006253714026995671,Stand,0,2,-17.0
2.0,11,0,4,5,-17,-0.006253714026995671,Double,0,2,-17.0
3.0,18,0,4,6,-16,-0.0058858901347670755,Stand,0,2,-17.0
4.0,15,0,4,5,-17,-0.006253802510010328,Stand,0,2,-17.0
1.0,17,0,5,1,-16,-0.005886431492408484,Stand,0,2,-17.0
2.0,11,0,5,1,-16,-0.005886431492408484,Double,0,2,-17.0
3.0,18,0,5,1,-16,-0.005886473139428757,Stand,0,2,-17.0
4.0,12,0,5,1,-16,-0.005886473139428757,Stand,0,2,-17.0
1.0,7,1,3,1,-16,-0.005886931295549423,Double,0,0,-18.0
2.0,15,0,3,0,-17,-0.006254908758994968,Stand,0,0,-18.0
3.0,13,0,3,0,-17,-0.006254908758994968,Stand,0,0,-18.0
4.0,18,0,3,0,-17,-0.006254908758994968,Stand,0,0,-18.0
1.0,10,1,10,0,-18,-0.006623453819808089,Stand,0,2,-18.0
2.0,11,0,10,0,-18,-0.006623453819808089,Double,0,2,-18.0
3.0,20,0,10,0,-18,-0.0066235006899479885,Stand,0,2,-18.0
4.0,17,0,10,0,-18,-0.0066235006899479885,Stand,0,2,-18.0
1.0,17,1,10,0,-18,-0.006624063183371902,Stand,0,0,-18.0
2.0,17,0,10,-1,-19,-0.006992116176699551,Stand,0,0,-18.0
3.0,16,0,10,-1,-19,-0.006992116176699551,Hit,0,2,-18.0
4.0,16,0,10,0,-18,-0.006624156941564462,Hit,0,0,-18.0
1.0,17,0,10,-3,-21,-0.0077287847689149975,Stand,0,0,-22.0
2.0,14,0,10,-3,-21,-0.0077287847689149975,Hit,0,0,-22.0
3.0,18,0,10,-3,-21,-0.0077288394708717595,Stand,0,0,-22.0
4.0,13,0,10,-3,-21,-0.0077288394708717595,Hit,0,1,-22.0
1.0,13,0,6,2,-20,-0.007361372612862583,Stand,0,0,-23.0
2.0,4,1,6,2,-20,-0.007361372612862583,Double,0,0,-23.0
3.0,12,0,6,1,-21,-0.007729495954755551,Stand,0,0,-23.0
4.0,19,0,6,0,-22,-0.008097624508055155,Stand,0,1,-23.0
4.1,19,0,6,-1,-23,-0.008465758272872059,Stand,0,1,-23.0
