Player,ValueOfHand,Ace,DealerValue,theCountRound,runningCount,trueCount,Action,BlackJackWin,Result,StartRunningCount
2.0,18,0,10,0,-15,-0.005487277255235777,Stand,0,0,-17.0
3.0,17,1,10,-1,-16,-0.005853136915565687,Stand,0,0,-17.0
4.0,18,0,10,-1,-16,-0.005853136915565687,Stand,0,0,-17.0
1.0,19,0,6,-3,-20,-0.007316935892384758,Stand,0,2,-21.0
2.0,13,0,6,-3,-20,-0.007316935892384758,Stand,0,0,-21.0
3.0,21,1,6,-3,-20,-0.007316935892384758,Stand,1,2,-21.0
4.0,20,0,6,-3,-20,-0.007316935892384758,Stand,0,2,-21.0
1.0,12,0,3,3,-18,-0.006585705641473059,Hit,0,0,-24.0
2.0,12,0,3,2,-19,-0.006951627088830255,Stand,0,2,-24.0
3.0,9,0,3,2,-19,-0.006951627088830255,Double,0,2,-24.0
4.0,14,1,3,0,-21,-0.0076834854316331636,Stand,0,2,-24.0
1.0,18,0,10,-2,-26,-0.009513756948842447,Stand,0,0,-24.0
1.1,12,0,10,-1,-25,-0.009147907592059615,Hit,0,0,-24.0
2.0,19,0,10,-1,-25,-0.009148036338815118,Stand,0,0,-24.0
3.0,16,0,10,0,-24,-0.00878217668500978,Hit,0,0,-24.0
4.0,17,0,10,1,-23,-0.008416371108483927,Stand,0,0,-24.0
1.0,21,1,11,-3,-27,-0.00988078314355286,Stand,1,2,-23.0
2.0,18,0,11,-2,-26,-0.009514895174287262,Stand,0,1,-23.0
3.0,10,1,11,-1,-25,-0.009149002055006615,Stand,0,2,-23.0
4.0,18,0,11,-1,-25,-0.009149002055006615,Stand,0,1,-23.0
1.0,11,0,10,4,-19,-0.006953828828828829,Double,0,0,-19.0
2.0,15,0,10,5,-18,-0.006587884205266085,Hit,0,0,-19.0
3.0,20,1,10,6,-17,-0.0062221096048538085,Stand,0,1,-19.0
4.0,15,0,10,6,-17,-0.006222153400012669,Hit,0,0,-19.0
1.0,17,0,9,-2,-21,-0.007686784643324745,Stand,0,1,-22.0
2.0,18,0,9,-2,-21,-0.007686784643324745,Stand,0,2,-22.0
3.0,15,0,9,-2,-21,-0.007686784643324745,Stand,0,0,-22.0
4.0,14,0,9,-2,-21,-0.007686784643324745,Hit,0,0,-22.0
1.0,13,0,10,-3,-25,-0.009151642719868217,Hit,0,0,-27.0
2.0,20,0,10,-4,-26,-0.009517775431186202,Stand,0,1,-27.0
3.0,17,0,10,-4,-26,-0.009517775431186202,Stand,0,0,-27.0
4.0,14,0,10,-4,-26,-0.009517775431186202,Hit,0,0,-27.0
1.0,19,0,6,-5,-32,-0.011715092333795647,Stand,0,2,-34.0
2.0,20,0,6,-5,-32,-0.011715092333795647,Stand,0,2,-34.0
3.0,20,0,6,-5,-32,-0.011715092333795647,Stand,0,2,-34.0
4.0,19,0,6,-5,-32,-0.011715092333795647,Stand,0,2,-34.0
1.0,16,0,8,2,-32,-0.01171608215339337,Stand,0,2,-31.0
2.0,18,0,8,2,-32,-0.01171608215339337,Stand,0,2,-31.0
3.0,13,1,8,1,-33,-0.012082294791094588,Hit,0,0,-31.0
4.0,15,0,8,1,-33,-0.01208237986270023,Stand,0,2,-31.0
1.0,13,0,4,2,-29,-0.010618746171125178,Stand,0,0,-24.0
2.0,20,0,4,2,-29,-0.010618746171125178,Stand,0,1,-24.0
3.0,12,0,4,3,-28,-0.010252654705236177,Stand,0,0,-24.0
4.0,15,0,4,3,-28,-0.010252654705236177,Stand,0,0,-24.0
1.0,13,1,10,2,-22,-0.008056451499316893,Stand,0,0,-22.0
2.0,11,0,10,2,-22,-0.008056451499316893,Double,0,0,-22.0
3.0,11,0,10,2,-22,-0.008056508236089494,Double,0,0,-22.0
4.0,20,0,10,3,-21,-0.007690357474858447,Stand,0,0,-22.0
1.0,16,0,9,0,-22,-0.008057132393334554,Stand,0,0,-24.0
2.0,17,0,9,0,-22,-0.008057132393334554,Stand,0,0,-24.0
3.0,18,0,9,1,-21,-0.007690953269711589,Stand,0,0,-24.0
4.0,13,1,9,0,-22,-0.00805724588686049,Hit,0,0,-24.0
1.0,18,0,9,-5,-29,-0.010621737936086438,Stand,0,0,-29.0
2.0,20,0,9,-5,-29,-0.010621737936086438,Stand,0,2,-29.0
3.0,18,0,9,-4,-28,-0.010255543346575382,Stand,0,0,-29.0
4.0,21,1,9,-4,-28,-0.010255543346575382,Stand,1,2,-29.0
1.0,20,0,10,-1,-30,-0.010988933580349532,Stand,0,2,-25.0
2.0,19,0,10,0,-29,-0.010622710622710623,Stand,0,1,-25.0
3.0,17,0,10,2,-27,-0.009890249228645091,Stand,0,0,-25.0
4.0,18,0,10,2,-27,-0.009890249228645091,Stand,0,0,-25.0
1.0,17,0,10,0,-25,-0.009158347834050737,Stand,0,0,-26.0
2.0,11,0,10,0,-25,-0.009158347834050737,Double,0,2,-26.0
3.0,9,1,10,-1,-26,-0.009524883052471397,Stand,0,0,-26.0
4.0,17,0,10,0,-25,-0.009158605919277456,Stand,0,0,-26.0
1.0,9,0,5,0,-26,-0.009525688357805146,Double,0,2,-29.0
1.1,10,0,5,0,-26,-0.009525822588600014,Double,0,2,-29.0
2.0,20,0,5,-1,-27,-0.009892270078701323,Stand,0,2,-29.0
3.0,9,1,5,-1,-27,-0.009892270078701323,Stand,0,2,-29.0
4.0,14,0,5,-1,-27,-0.009892270078701323,Stand,0,2,-29.0
1.0,12,0,8,3,-26,-0.009526628052819234,Hit,0,0,-27.0
2.0,17,0,8,1,-28,-0.010259590180106542,Stand,0,2,-27.0
3.0,20,0,8,1,-28,-0.010259662474016136,Stand,0,2,-27.0
4.0,15,0,8,1,-28,-0.010259662474016136,Stand,0,2,-27.0
1.0,14,0,5,0,-27,-0.009894082577535358,Stand,0,2,-29.0
2.0,11,0,5,0,-27,-0.009894082577535358,Double,0,2,-29.0
3.0,20,0,5,0,-27,-0.009894152302293133,Stand,0,2,-29.0
4.0,14,0,5,0,-27,-0.009894152302293133,Stand,0,2,-29.0
1.0,17,0,8,-1,-30,-0.010994354821658878,Stand,0,0,-31.0
2.0,20,0,8,-1,-30,-0.010994354821658878,Stand,0,2,-31.0
3.0,11,0,8,-1,-30,-0.010994354821658878,Double,0,0,-31.0
4.0,13,0,8,0,-29,-0.01062795122982592,Hit,0,0,-31.0
1.0,16,0,10,0,-31,-0.011361794204921095,Hit,0,0,-30.0
2.0,19,0,10,1,-30,-0.010995439711863092,Stand,0,0,-30.0
3.0,15,0,10,1,-30,-0.010995439711863092,Hit,0,0,-30.0
4.0,18,0,10,2,-29,-0.010629074889867841,Stand,0,0,-30.0
1.0,11,0,2,1,-29,-0.010629824128572938,Double,0,2,-26.0
2.0,21,1,2,0,-30,-0.010996447301641009,Stand,1,2,-26.0
3.0,13,0,2,0,-30,-0.010996447301641009,Stand,0,0,-26.0
4.0,19,0,2,0,-30,-0.010996447301641009,Stand,0,2,-26.0
1.0,6,1,11,1,-25,-0.009164545896750816,Hit,0,2,-22.0
2.0,14,0,11,2,-24,-0.008798026083891436,Hit,0,0,-22.0
3.0,16,0,11,1,-25,-0.009164675112267269,Hit,0,0,-22.0
4.0,18,0,11,4,-22,-0.008065141527723925,Stand,0,0,-22.0
1.0,17,0,9,2,-20,-0.00733246377833398,Stand,0,0,-19.0
2.0,15,1,9,4,-18,-0.006599310456663823,Hit,0,0,-19.0
3.0,11,0,9,3,-19,-0.00696598792938124,Double,0,0,-19.0
4.0,11,0,9,3,-19,-0.006966037044087681,Double,0,1,-19.0
1.0,21,1,2,-3,-22,-0.008066620128473619,Stand,1,1,-23.0
2.0,16,0,2,-3,-22,-0.008066620128473619,Stand,0,0,-23.0
3.0,8,1,2,-3,-22,-0.008066620128473619,Stand,0,0,-23.0
4.0,19,0,2,-3,-22,-0.008066620128473619,Stand,0,0,-23.0
1.0,19,0,7,0,-23,-0.008434117273720954,Stand,0,1,-20.0
2.0,11,0,7,0,-23,-0.008434117273720954,Double,0,0,-20.0
3.0,18,0,7,1,-22,-0.008067473414008068,Stand,0,0,-20.0
4.0,21,1,7,1,-22,-0.008067473414008068,Stand,1,2,-20.0
1.0,14,0,10,3,-17,-0.006234484315053035,Hit,0,1,-20.0
2.0,17,0,10,2,-18,-0.006601311799139573,Stand,0,0,-20.0
3.0,12,0,10,2,-18,-0.006601311799139573,Hit,0,1,-20.0
4.0,10,0,10,2,-18,-0.006601358356431035,Hit,0,1,-20.0
1.0,13,0,7,0,-20,-0.007335411699981661,Stand,0,0,-21.0
2.0,11,0,7,0,-20,-0.007335411699981661,Double,0,1,-21.0
3.0,13,0,7,0,-20,-0.007335463439062754,Stand,0,0,-21.0
4.0,19,0,7,0,-20,-0.007335463439062754,Stand,0,2,-21.0
1.0,17,0,7,-4,-25,-0.009169976087523896,Stand,0,1,-26.0
2.0,15,0,7,-4,-25,-0.009169976087523896,Stand,0,0,-26.0
3.0,20,0,7,-4,-25,-0.009169976087523896,Stand,0,2,-26.0
4.0,18,0,7,-4,-25,-0.009169976087523896,Stand,0,2,-26.0
1.0,15,0,2,6,-20,-0.007336550128389628,Double,0,0,-20.0
2.0,10,0,2,7,-19,-0.0069698209574333,Double,0,2,-20.0
3.0,10,1,2,7,-19,-0.0069698701262054415,Stand,0,2,-20.0
4.0,13,0,2,7,-19,-0.0069698701262054415,Stand,0,2,-20.0
1.0,19,0,5,-1,-21,-0.0077041928588058506,Stand,0,0,-21.0
2.0,16,0,5,-1,-21,-0.0077041928588058506,Stand,0,0,-21.0
3.0,16,0,5,-1,-21,-0.0077041928588058506,Stand,0,0,-21.0
4.0,18,0,5,-1,-21,-0.0077041928588058506,Stand,0,0,-21.0
1.0,12,0,3,1,-20,-0.007337895999435547,Stand,0,2,-20.0
2.0,15,1,3,0,-21,-0.007704845162246258,Stand,0,2,-20.0
3.0,13,0,3,0,-21,-0.007704845162246258,Stand,0,2,-20.0
4.0,21,1,3,0,-21,-0.007704845162246258,Stand,1,2,-20.0
1.0,16,0,6,-1,-21,-0.007705497576155296,Stand,0,0,-20.0
2.0,5,1,6,0,-20,-0.0073386209037793896,Double,0,2,-20.0
2.1,7,1,6,1,-19,-0.006971837446105862,Double,0,0,-20.0
2.2,9,1,6,1,-19,-0.006971935841254383,Stand,0,2,-20.0
3.0,11,0,6,1,-19,-0.006971935841254383,Double,0,2,-20.0
4.0,20,0,6,1,-19,-0.0069719850398701575,Stand,0,2,-20.0
1.0,15,0,10,-1,-21,-0.007706422018348624,Hit,0,0,-23.0
2.0,19,0,10,-3,-23,-0.008440486104249884,Stand,0,1,-23.0
3.0,20,0,10,-3,-23,-0.008440486104249884,Stand,0,2,-23.0
4.0,13,0,10,-3,-23,-0.008440486104249884,Hit,0,0,-23.0
1.0,13,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
2.0,16,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
3.0,20,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
4.0,20,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
1.0,14,0,10,3,-25,-0.00917586606058895,Hit,0,0,-25.0
2.0,18,0,10,1,-27,-0.009910075243163884,Stand,0,0,-25.0
3.0,18,0,10,2,-26,-0.00954310277893459,Stand,0,0,-25.0
4.0,11,0,10,3,-25,-0.009176125134112598,Double,0,0,-25.0
1.0,13,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
2.0,13,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
3.0,19,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
4.0,19,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
1.0,18,0,10,1,-23,-0.008443465491923641,Stand,0,1,-21.0
2.0,17,0,10,1,-23,-0.008443465491923641,Stand,0,0,-21.0
3.0,16,0,10,1,-23,-0.008443525101131687,Hit,0,0,-21.0
4.0,12,0,10,0,-24,-0.008810697089928413,Hit,0,2,-21.0
1.0,14,0,11,4,-17,-0.006241527338454587,Hit,0,0,-20.0
2.0,17,0,11,2,-19,-0.006975923180117207,Stand,0,0,-20.0
3.0,9,1,11,3,-18,-0.0066088159910752745,Stand,0,0,-20.0
4.0,16,1,11,2,-19,-0.006976021690626147,Stand,0,0,-20.0
1.0,19,0,6,-1,-21,-0.007710884209634368,Stand,0,2,-21.0
2.0,18,0,6,-1,-21,-0.007710884209634368,Stand,0,2,-21.0
3.0,19,0,6,-1,-21,-0.007710884209634368,Stand,0,2,-21.0
4.0,9,0,6,-1,-21,-0.007710884209634368,Double,0,2,-21.0
1.0,16,0,9,-6,-27,-0.009914834117198424,Stand,0,0,-28.0
2.0,20,0,9,-6,-27,-0.009914834117198424,Stand,0,2,-28.0
3.0,20,0,9,-6,-27,-0.009914834117198424,Stand,0,2,-28.0
4.0,20,0,9,-6,-27,-0.009914834117198424,Stand,0,2,-28.0
1.0,14,0,2,1,-27,-0.009915534337128168,Stand,0,0,-26.0
2.0,10,0,2,1,-27,-0.009915534337128168,Double,0,0,-26.0
3.0,17,0,2,2,-26,-0.009548359758466048,Stand,0,1,-26.0
4.0,18,0,2,2,-26,-0.009548359758466048,Stand,0,2,-26.0
1.0,20,0,3,-1,-27,-0.00991637473160809,Stand,0,0,-28.0
2.0,18,0,3,-1,-27,-0.00991637473160809,Stand,0,0,-28.0
3.0,14,0,3,-1,-27,-0.00991637473160809,Stand,0,0,-28.0
4.0,16,0,3,-1,-27,-0.00991637473160809,Stand,0,0,-28.0
1.0,20,0,5,-2,-30,-0.01101905024263101,Stand,0,2,-30.0
2.0,20,0,5,-2,-30,-0.01101905024263101,Stand,0,2,-30.0
3.0,10,0,5,-2,-30,-0.01101905024263101,Double,0,2,-30.0
4.0,4,1,5,-2,-30,-0.011019128076173255,Double,0,2,-30.0
1.0,10,0,8,4,-26,-0.009550720542526137,Double,0,0,-22.0
2.0,9,1,8,7,-23,-0.008448893378638994,Stand,0,1,-22.0
3.0,15,0,8,7,-23,-0.008448893378638994,Hit,0,0,-22.0
4.0,11,0,8,6,-24,-0.008816298849925118,Double,0,0,-22.0
1.0,9,0,3,1,-21,-0.007714915503306392,Double,0,2,-21.0
2.0,17,0,3,2,-20,-0.007347590484870323,Stand,0,2,-21.0
3.0,19,0,3,2,-20,-0.007347590484870323,Stand,0,2,-21.0
4.0,17,0,3,2,-20,-0.007347590484870323,Stand,0,2,-21.0
1.0,9,0,4,1,-20,-0.007348213465601176,Double,0,2,-21.0
2.0,20,0,4,1,-20,-0.0073482653854306515,Stand,0,2,-21.0
3.0,6,1,4,1,-20,-0.0073482653854306515,Double,0,1,-21.0
4.0,17,0,4,0,-21,-0.007715733171293516,Stand,0,1,-21.0
1.0,16,0,10,-2,-23,-0.008451341191102066,Hit,0,1,-22.0
2.0,10,1,10,0,-21,-0.007716551012620659,Stand,0,0,-22.0
3.0,20,0,10,0,-21,-0.007716551012620659,Stand,0,0,-22.0
4.0,20,1,10,0,-21,-0.007716660071230709,Stand,0,0,-22.0
1.0,14,0,3,3,-19,-0.006982233466664782,Stand,0,2,-21.0
2.0,13,0,3,3,-19,-0.006982233466664782,Stand,0,2,-21.0
3.0,13,0,3,3,-19,-0.006982233466664782,Stand,0,2,-21.0
4.0,12,0,3,3,-19,-0.006982233466664782,Hit,0,0,-21.0
1.0,20,0,8,1,-20,-0.007350394730332393,Stand,0,2,-21.0
2.0,19,0,8,1,-20,-0.007350394730332393,Stand,0,2,-21.0
3.0,15,0,8,1,-20,-0.007350394730332393,Stand,0,2,-21.0
4.0,13,0,8,1,-20,-0.007350446680990614,Hit,0,2,-21.0
1.0,13,0,2,2,-19,-0.006983566001060258,Stand,0,2,-18.0
2.0,13,0,2,2,-19,-0.006983566001060258,Stand,0,2,-18.0
3.0,17,0,2,2,-19,-0.006983566001060258,Stand,0,2,-18.0
4.0,18,0,2,2,-19,-0.006983566001060258,Stand,0,2,-18.0
1.0,20,0,10,-6,-24,-0.00882209482338138,Stand,0,1,-24.0
2.0,20,0,10,-6,-24,-0.00882209482338138,Stand,0,1,-24.0
3.0,9,1,10,-6,-24,-0.00882209482338138,Stand,0,0,-24.0
4.0,10,1,10,-5,-23,-0.008454686837268487,Stand,0,1,-24.0
1.0,11,0,9,2,-22,-0.008087663485330505,Double,0,2,-22.0
2.0,18,0,9,1,-23,-0.00845534432905146,Stand,0,2,-22.0
3.0,20,0,9,1,-23,-0.008455404106102595,Stand,0,2,-22.0
4.0,18,0,9,2,-22,-0.00808783501947726,Stand,0,2,-22.0
1.0,15,0,10,2,-20,-0.007353149127520574,Hit,0,0,-16.0
2.0,16,0,10,3,-19,-0.006985590452083658,Hit,0,2,-16.0
3.0,16,0,10,5,-17,-0.006250353526783189,Hit,0,0,-16.0
4.0,16,0,10,6,-16,-0.005882768860920597,Stand,0,2,-16.0
1.0,11,0,10,0,-16,-0.005883226440577292,Double,0,2,-17.0
2.0,18,0,10,-1,-17,-0.006250972294898811,Stand,0,0,-17.0
3.0,20,0,10,-1,-17,-0.006250972294898811,Stand,0,2,-17.0
4.0,11,0,10,-1,-17,-0.006250972294898811,Double,0,1,-17.0
1.0,9,1,2,5,-12,-0.00441282548123842,Stand,0,2,-16.0
2.0,12,0,2,5,-12,-0.00441282548123842,Stand,0,2,-16.0
3.0,11,0,2,5,-12,-0.00441282548123842,Double,0,2,-16.0
4.0,19,0,2,3,-14,-0.005148369211620605,Stand,0,2,-16.0
1.0,20,0,11,-4,-20,-0.007355385344394701,Stand,0,0,-21.0
2.0,17,0,11,-4,-20,-0.007355385344394701,Stand,0,0,-21.0
3.0,19,0,11,-3,-19,-0.006987665497340727,Stand,0,0,-21.0
4.0,12,0,11,-3,-19,-0.006987665497340727,Hit,0,0,-21.0
1.0,12,0,6,-3,-24,-0.008827211577227491,Stand,0,2,-25.0
2.0,20,0,6,-3,-24,-0.008827211577227491,Stand,0,2,-25.0
3.0,21,1,6,-3,-24,-0.008827211577227491,Stand,1,2,-25.0
4.0,9,1,6,-3,-24,-0.008827211577227491,Stand,0,2,-25.0
1.0,16,0,5,4,-21,-0.007724411119756667,Stand,0,0,-22.0
2.0,10,0,5,4,-21,-0.007724411119756667,Double,0,2,-22.0
3.0,9,0,5,3,-22,-0.008092297462668619,Double,0,1,-22.0
4.0,13,0,5,2,-23,-0.00846018901024277,Stand,0,0,-22.0
1.0,17,0,4,5,-17,-0.006253714026995671,Stand,0,2,-17.0
2.0,11,0,4,5,-17,-0.006253714026995671,Double,0,2,-17.0
3.0,18,0,4,6,-16,-0.0058858901347670755,Stand,0,2,-17.0
4.0,15,0,4,5,-17,-0.006253802510010328,Stand,0,2,-17.0
1.0,17,0,5,1,-16,-0.005886431492408484,Stand,0,2,-17.0
2.0,11,0,5,1,-16,-0.005886431492408484,Double,0,2,-17.0
3.0,18,0,5,1,-16,-0.005886473139428757,Stand,0,2,-17.0
4.0,12,0,5,1,-16,-0.005886473139428757,Stand,0,2,-17.0
1.0,7,1,3,1,-16,-0.005886931295549423,Double,0,0,-18.0
2.0,15,0,3,0,-17,-0.006254908758994968,Stand,0,0,-18.0
3.0,13,0,3,0,-17,-0.006254908758994968,Stand,0,0,-18.0
4.0,18,0,3,0,-17,-0.006254908758994968,Stand,0,0,-18.0
1.0,10,1,10,0,-18,-0.006623453819808089,Stand,0,2,-18.0
2.0,11,0,10,0,-18,-0.006623453819808089,Double,0,2,-18.0
3.0,20,0,10,0,-18,-0.0066235006899479885,Stand,0,2,-18.0
4.0,17,0,10,0,-18,-0.0066235006899479885,Stand,0,2,-18.0
1.0,17,1,10,0,-18,-0.006624063183371902,Stand,0,0,-18.0
2.0,17,0,10,-1,-19,-0.006992116176699551,Stand,0,0,-18.0
3.0,16,0,10,-1,-19,-0.006992116176699551,Hit,0,2,-18.0
4.0,16,0,10,0,-18,-0.006624156941564462,Hit,0,0,-18.0
1.0,17,0,10,-3,-21,-0.0077287847689149975,Stand,0,0,-22.0
2.0,14,0,10,-3,-21,-0.0077287847689149975,Hit,0,0,-22.0
3.0,18,0,10,-3,-21,-0.0077288394708717595,Stand,0,0,-22.0
4.0,13,0,10,-3,-21,-0.0077288394708717595,Hit,0,1,-22.0
1.0,13,0,6,2,-20,-0.007361372612862583,Stand,0,0,-23.0
2.0,4,1,6,2,-20,-0.007361372612862583,Double,0,0,-23.0
