Player,ValueOfHand,Ace,DealerValue,theCountRound,runningCount,trueCount,Action,BlackJackWin,Result,StartRunningCount
1.0,18,0,10,-2,-15,-0.005487007048693671,Stand,0,0,-16.0
2.0,16,0,10,-2,-15,-0.005487007048693671,Hit,0,0,-16.0
3.0,18,0,10,-2,-15,-0.005487045647998987,Stand,0,0,-16.0
4.0,11,0,10,-2,-15,-0.005487045647998987,Double,0,0,-16.0
1.0,7,1,5,-1,-17,-0.00621913297969636,Double,0,2,-18.0
2.0,19,0,5,0,-16,-0.005853342807493968,Stand,0,2,-18.0
3.0,15,0,5,0,-16,-0.005853342807493968,Stand,0,2,-18.0
4.0,10,1,5,0,-16,-0.005853342807493968,Stand,0,2,-18.0
1.0,18,0,5,-2,-20,-0.007317244775909378,Stand,0,0,-19.0
2.0,12,0,5,-2,-20,-0.007317244775909378,Stand,0,0,-19.0
3.0,21,1,5,-2,-20,-0.007317244775909378,Stand,1,2,-19.0
4.0,4,1,5,-2,-20,-0.007317244775909378,Double,0,0,-19.0
1.0,17,1,10,-4,-23,-0.008415660446395901,Stand,0,2,-23.0
2.0,20,0,10,-4,-23,-0.008415660446395901,Stand,0,2,-23.0
3.0,18,0,10,-4,-23,-0.008415660446395901,Stand,0,2,-23.0
4.0,13,0,10,-4,-23,-0.008415660446395901,Hit,0,2,-23.0
1.0,20,0,4,-2,-25,-0.009148229465743398,Stand,0,2,-25.0
2.0,16,0,4,-2,-25,-0.009148229465743398,Stand,0,0,-25.0
3.0,5,1,4,-2,-25,-0.009148229465743398,Double,0,0,-25.0
4.0,19,0,4,-3,-26,-0.009514225596926173,Stand,0,2,-25.0
1.0,4,1,5,0,-25,-0.009149002055006615,Double,0,0,-23.0
2.0,18,0,5,0,-25,-0.009149066443335609,Stand,0,0,-23.0
3.0,4,1,5,0,-25,-0.009149066443335609,Double,0,0,-23.0
4.0,14,0,5,1,-24,-0.00878316559926807,Stand,0,0,-23.0
1.0,15,0,2,3,-20,-0.0073198713391845385,Stand,0,0,-19.0
2.0,15,0,2,2,-21,-0.007685919002238206,Stand,0,0,-19.0
3.0,11,0,2,3,-20,-0.00731997438008967,Double,0,0,-19.0
4.0,20,0,2,4,-19,-0.006954024606548608,Stand,0,2,-19.0
1.0,11,0,8,0,-19,-0.006954563052124027,Double,0,2,-21.0
2.0,12,0,8,0,-19,-0.006954612005856516,Hit,0,0,-21.0
3.0,19,0,8,-1,-20,-0.007320695747661249,Stand,0,2,-21.0
4.0,17,0,8,-1,-20,-0.007320695747661249,Stand,0,0,-21.0
1.0,12,0,7,-2,-23,-0.00841939276185649,Stand,0,0,-24.0
2.0,20,0,7,-2,-23,-0.00841939276185649,Stand,0,2,-24.0
3.0,13,0,7,-2,-23,-0.00841939276185649,Stand,0,0,-24.0
4.0,20,0,7,-2,-23,-0.00841939276185649,Stand,0,2,-24.0
1.0,20,0,10,-5,-29,-0.01061650345317967,Stand,0,2,-30.0
2.0,20,0,10,-5,-29,-0.01061650345317967,Stand,0,2,-30.0
3.0,19,0,10,-5,-29,-0.01061650345317967,Stand,0,1,-30.0
4.0,15,0,10,-5,-29,-0.01061650345317967,Hit,0,0,-30.0
1.0,18,0,4,-4,-34,-0.012447899064999438,Stand,0,1,-34.0
2.0,17,0,4,-4,-34,-0.012447899064999438,Stand,0,0,-34.0
3.0,20,0,4,-4,-34,-0.012447899064999438,Stand,0,2,-34.0
4.0,9,1,4,-4,-34,-0.012447899064999438,Stand,0,2,-34.0
1.0,18,0,11,3,-31,-0.011350514012110971,Stand,0,0,-30.0
2.0,20,0,11,4,-30,-0.010984523088622569,Stand,0,0,-30.0
3.0,17,0,11,5,-29,-0.010618447087320532,Stand,0,0,-30.0
4.0,18,0,11,5,-29,-0.010618447087320532,Stand,0,0,-30.0
1.0,14,0,5,7,-23,-0.008422120036336236,Stand,0,2,-20.0
2.0,12,0,5,8,-22,-0.008055997633902794,Stand,0,2,-20.0
3.0,16,0,5,7,-23,-0.008422238653568536,Stand,0,2,-20.0
3.1,16,0,5,6,-24,-0.0087884848314132,Stand,0,2,-20.0
4.0,14,0,5,7,-23,-0.008422357274142096,Stand,0,2,-20.0
1.0,20,0,2,-3,-23,-0.008423069067757815,Stand,0,2,-22.0
2.0,8,1,2,-3,-23,-0.008423069067757815,Stand,0,2,-22.0
3.0,21,1,2,-3,-23,-0.008423069067757815,Stand,1,2,-22.0
4.0,14,0,2,-3,-23,-0.008423069067757815,Stand,0,0,-22.0
1.0,21,1,5,-4,-26,-0.00952246795323285,Stand,1,2,-28.0
2.0,13,0,5,-4,-26,-0.00952246795323285,Stand,0,2,-28.0
3.0,17,0,5,-4,-26,-0.00952246795323285,Stand,0,2,-28.0
4.0,21,1,5,-4,-26,-0.00952246795323285,Stand,1,2,-28.0
1.0,12,0,10,-3,-31,-0.011354671475262031,Hit,0,0,-32.0
2.0,18,0,10,-4,-32,-0.01172103376136708,Stand,0,0,-32.0
3.0,18,0,10,-3,-31,-0.011354831438513447,Stand,0,0,-32.0
4.0,20,0,10,-3,-31,-0.011354831438513447,Stand,0,1,-32.0
1.0,14,1,8,7,-25,-0.009157896219902222,Stand,0,0,-26.0
2.0,10,0,8,8,-24,-0.00879164230414292,Double,0,2,-26.0
3.0,10,0,8,7,-25,-0.009158025247971146,Double,0,0,-26.0
4.0,16,0,8,7,-25,-0.009158154279675942,Stand,0,0,-26.0
1.0,18,0,11,3,-23,-0.008426273628440787,Stand,0,2,-27.0
2.0,12,0,11,3,-23,-0.008426273628440787,Hit,0,0,-27.0
3.0,20,0,11,2,-24,-0.008792757248036073,Stand,0,2,-27.0
4.0,20,0,11,2,-24,-0.008792757248036073,Stand,0,2,-27.0
1.0,17,0,10,-1,-28,-0.010259084151265124,Stand,0,0,-25.0
2.0,11,0,10,-1,-28,-0.010259084151265124,Double,0,0,-25.0
3.0,20,0,10,1,-26,-0.009526426673994687,Stand,0,2,-25.0
4.0,20,0,10,2,-25,-0.009160090191657273,Stand,0,2,-25.0
1.0,15,0,8,-2,-27,-0.009893594531745473,Stand,0,0,-28.0
2.0,12,0,8,-2,-27,-0.009893594531745473,Hit,0,0,-28.0
3.0,20,0,8,-3,-28,-0.01026009625887012,Stand,0,2,-28.0
4.0,18,0,8,-2,-27,-0.009893733968486624,Stand,0,1,-28.0
1.0,12,0,10,-3,-31,-0.01136027287206303,Hit,0,0,-31.0
2.0,18,0,10,-4,-32,-0.011726815929864621,Stand,0,2,-31.0
3.0,20,0,10,-4,-32,-0.011726815929864621,Stand,0,2,-31.0
4.0,14,0,10,-4,-32,-0.011726815929864621,Hit,0,0,-31.0
1.0,20,0,4,1,-30,-0.010994819748387778,Stand,0,2,-32.0
2.0,11,0,4,1,-30,-0.010994819748387778,Double,0,2,-32.0
3.0,13,0,4,0,-31,-0.011361393814665503,Stand,0,2,-32.0
4.0,15,0,4,0,-31,-0.011361393814665503,Stand,0,2,-32.0
1.0,13,0,8,4,-28,-0.010262772076237735,Hit,0,0,-27.0
2.0,17,0,8,4,-28,-0.010262844414996723,Stand,0,0,-27.0
3.0,11,0,8,5,-27,-0.009896384013533516,Double,0,0,-27.0
4.0,15,0,8,6,-26,-0.009529918445890222,Stand,0,0,-27.0
1.0,4,1,10,0,-27,-0.009897151396809507,Hit,0,2,-26.0
2.0,18,0,10,1,-26,-0.009530724602945219,Stand,0,2,-26.0
3.0,15,1,10,0,-27,-0.009897360703812317,Stand,0,2,-26.0
4.0,9,1,10,1,-26,-0.009530858975714639,Stand,0,2,-26.0
1.0,18,0,10,4,-22,-0.008065198386960322,Stand,0,0,-19.0
2.0,11,0,10,5,-21,-0.00769865273577124,Double,0,0,-19.0
3.0,19,0,10,7,-19,-0.006965545928187196,Stand,0,1,-19.0
4.0,17,0,10,7,-19,-0.006965595036661026,Stand,0,0,-19.0
1.0,14,0,4,1,-18,-0.006599450045829514,Stand,0,2,-20.0
2.0,12,1,4,1,-18,-0.006599496576863689,Stand,0,2,-20.0
3.0,19,0,4,1,-18,-0.006599496576863689,Stand,0,2,-20.0
4.0,15,0,4,1,-18,-0.006599496576863689,Stand,0,2,-20.0
1.0,16,0,11,-3,-23,-0.008433344145313007,Hit,0,0,-21.0
2.0,8,1,11,-3,-23,-0.008433403611696763,Hit,0,2,-21.0
3.0,19,0,11,-2,-22,-0.00806679077114007,Stand,0,0,-21.0
4.0,13,1,11,-1,-21,-0.007700227057977351,Stand,0,0,-21.0
1.0,21,1,10,-1,-22,-0.008067473414008068,Stand,1,2,-16.0
2.0,19,0,10,0,-21,-0.007700878690004372,Stand,0,0,-16.0
3.0,17,0,10,3,-18,-0.006600892813066383,Stand,0,0,-16.0
4.0,19,0,10,3,-18,-0.006600892813066383,Stand,0,0,-16.0
1.0,21,1,4,-3,-19,-0.006968149631844726,Stand,1,2,-19.0
2.0,17,0,4,-3,-19,-0.006968149631844726,Stand,0,0,-19.0
3.0,12,0,4,-3,-19,-0.006968149631844726,Stand,0,0,-19.0
4.0,19,0,4,-3,-19,-0.006968149631844726,Stand,0,2,-19.0
1.0,11,0,10,-2,-21,-0.007702236611015892,Double,0,2,-23.0
2.0,20,0,10,-3,-22,-0.008069123611356022,Stand,0,2,-23.0
3.0,19,0,10,-3,-22,-0.008069123611356022,Stand,0,2,-23.0
4.0,18,1,10,-4,-23,-0.008435961459788113,Stand,0,2,-23.0
1.0,18,0,10,-1,-24,-0.008803363336248978,Stand,0,0,-22.0
2.0,17,0,10,-1,-24,-0.008803363336248978,Stand,0,0,-22.0
3.0,17,0,10,0,-23,-0.008436616042267728,Stand,0,0,-22.0
4.0,11,0,10,0,-23,-0.008436616042267728,Double,0,0,-22.0
1.0,19,0,2,3,-19,-0.006969968465830929,Stand,0,0,-18.0
2.0,12,0,2,3,-19,-0.006969968465830929,Stand,0,0,-18.0
3.0,13,1,2,3,-19,-0.006970017636684303,Stand,0,0,-18.0
4.0,15,0,2,4,-18,-0.006603221186745585,Stand,0,0,-18.0
4.1,15,0,2,5,-17,-0.006236419561475293,Stand,0,0,-18.0
1.0,16,1,10,-3,-21,-0.007704464638482813,Stand,0,0,-19.0
2.0,17,0,10,-2,-20,-0.007337637139732599,Stand,0,0,-19.0
3.0,18,0,10,-2,-20,-0.007337637139732599,Stand,0,1,-19.0
4.0,18,0,10,-1,-19,-0.006970804464701483,Stand,0,1,-19.0
1.0,21,1,10,-3,-22,-0.008072027320707855,Stand,1,2,-20.0
2.0,11,0,10,-3,-22,-0.008072027320707855,Double,0,2,-20.0
3.0,21,1,10,-4,-23,-0.008438997198760963,Stand,1,2,-20.0
4.0,10,1,10,-3,-22,-0.008072141234247328,Stand,0,2,-20.0
1.0,7,1,4,0,-20,-0.0073388798328993515,Double,0,0,-19.0
2.0,6,1,4,0,-20,-0.007338931620915956,Double,0,0,-19.0
3.0,16,0,4,1,-19,-0.006972034239180291,Stand,0,0,-19.0
4.0,9,1,4,1,-19,-0.006972034239180291,Stand,0,1,-19.0
1.0,20,0,2,-3,-22,-0.008073508447543367,Stand,0,0,-23.0
2.0,13,0,2,-3,-22,-0.008073508447543367,Stand,0,0,-23.0
3.0,19,0,2,-3,-22,-0.008073508447543367,Stand,0,0,-23.0
4.0,19,0,2,-3,-22,-0.008073508447543367,Stand,0,0,-23.0
1.0,13,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
2.0,16,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
3.0,20,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
4.0,20,0,5,-3,-26,-0.009542159831177172,Stand,0,2,-28.0
1.0,14,0,10,3,-25,-0.00917586606058895,Hit,0,0,-25.0
2.0,18,0,10,1,-27,-0.009910075243163884,Stand,0,0,-25.0
3.0,18,0,10,2,-26,-0.00954310277893459,Stand,0,0,-25.0
4.0,11,0,10,3,-25,-0.009176125134112598,Double,0,0,-25.0
1.0,13,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
2.0,13,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
3.0,19,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
4.0,19,0,4,-1,-26,-0.009543911168211435,Stand,0,0,-24.0
1.0,18,0,10,1,-23,-0.008443465491923641,Stand,0,1,-21.0
2.0,17,0,10,1,-23,-0.008443465491923641,Stand,0,0,-21.0
3.0,16,0,10,1,-23,-0.008443525101131687,Hit,0,0,-21.0
4.0,12,0,10,0,-24,-0.008810697089928413,Hit,0,2,-21.0
1.0,14,0,11,4,-17,-0.006241527338454587,Hit,0,0,-20.0
2.0,17,0,11,2,-19,-0.006975923180117207,Stand,0,0,-20.0
3.0,9,1,11,3,-18,-0.0066088159910752745,Stand,0,0,-20.0
4.0,16,1,11,2,-19,-0.006976021690626147,Stand,0,0,-20.0
1.0,19,0,6,-1,-21,-0.007710884209634368,Stand,0,2,-21.0
2.0,18,0,6,-1,-21,-0.007710884209634368,Stand,0,2,-21.0
3.0,19,0,6,-1,-21,-0.007710884209634368,Stand,0,2,-21.0
4.0,9,0,6,-1,-21,-0.007710884209634368,Double,0,2,-21.0
1.0,16,0,9,-6,-27,-0.009914834117198424,Stand,0,0,-28.0
2.0,20,0,9,-6,-27,-0.009914834117198424,Stand,0,2,-28.0
3.0,20,0,9,-6,-27,-0.009914834117198424,Stand,0,2,-28.0
4.0,20,0,9,-6,-27,-0.009914834117198424,Stand,0,2,-28.0
1.0,14,0,2,1,-27,-0.009915534337128168,Stand,0,0,-26.0
2.0,10,0,2,1,-27,-0.009915534337128168,Double,0,0,-26.0
3.0,17,0,2,2,-26,-0.009548359758466048,Stand,0,1,-26.0
4.0,18,0,2,2,-26,-0.009548359758466048,Stand,0,2,-26.0
1.0,20,0,3,-1,-27,-0.00991637473160809,Stand,0,0,-28.0
2.0,18,0,3,-1,-27,-0.00991637473160809,Stand,0,0,-28.0
3.0,14,0,3,-1,-27,-0.00991637473160809,Stand,0,0,-28.0
4.0,16,0,3,-1,-27,-0.00991637473160809,Stand,0,0,-28.0
1.0,20,0,5,-2,-30,-0.01101905024263101,Stand,0,2,-30.0
2.0,20,0,5,-2,-30,-0.01101905024263101,Stand,0,2,-30.0
3.0,10,0,5,-2,-30,-0.01101905024263101,Double,0,2,-30.0
4.0,4,1,5,-2,-30,-0.011019128076173255,Double,0,2,-30.0
1.0,10,0,8,4,-26,-0.009550720542526137,Double,0,0,-23.0
2.0,9,1,8,7,-23,-0.008448893378638994,Stand,0,2,-23.0
3.0,15,0,8,7,-23,-0.008448893378638994,Stand,0,0,-23.0
4.0,11,0,8,7,-23,-0.008448893378638994,Double,0,2,-23.0
1.0,15,0,8,4,-19,-0.006980210960626806,Stand,0,0,-20.0
2.0,19,0,8,3,-20,-0.007347642395896624,Stand,0,2,-20.0
3.0,17,0,8,3,-20,-0.007347642395896624,Stand,0,1,-20.0
4.0,19,0,8,3,-20,-0.007347642395896624,Stand,0,2,-20.0
1.0,14,0,8,0,-20,-0.007348161546505383,Stand,0,0,-21.0
2.0,10,1,8,-1,-21,-0.0077156241388812346,Stand,0,2,-21.0
3.0,20,0,8,-1,-21,-0.0077156241388812346,Stand,0,2,-21.0
4.0,15,1,8,-1,-21,-0.007715678654702184,Stand,0,0,-21.0
1.0,14,1,10,-4,-25,-0.009186110600771633,Stand,0,0,-22.0
1.1,12,1,10,-3,-24,-0.008818853125110413,Stand,0,0,-22.0
2.0,21,1,10,-3,-24,-0.008818853125110413,Stand,1,1,-22.0
3.0,15,0,10,-3,-24,-0.008818853125110413,Hit,0,1,-22.0
4.0,16,1,10,-3,-24,-0.008818977761760403,Stand,0,0,-22.0
1.0,14,0,3,3,-19,-0.006982233466664782,Stand,0,2,-20.0
2.0,13,0,3,3,-19,-0.006982233466664782,Stand,0,2,-20.0
3.0,13,0,3,3,-19,-0.006982233466664782,Stand,0,2,-20.0
4.0,12,0,3,3,-19,-0.006982233466664782,Stand,0,2,-20.0
1.0,18,0,2,-1,-21,-0.007717805372779895,Stand,0,0,-20.0
2.0,13,0,2,-1,-21,-0.007717805372779895,Stand,0,0,-20.0
3.0,19,0,2,-1,-21,-0.007717805372779895,Stand,0,0,-20.0
4.0,15,0,2,-1,-21,-0.007717805372779895,Stand,0,0,-20.0
1.0,17,0,3,1,-19,-0.00698336855646421,Stand,0,0,-20.0
2.0,18,0,3,1,-19,-0.00698336855646421,Stand,0,0,-20.0
3.0,12,0,3,1,-19,-0.00698336855646421,Stand,0,0,-20.0
4.0,14,0,3,1,-19,-0.006983417916566534,Stand,0,0,-20.0
1.0,15,0,10,0,-20,-0.007351537814472633,Hit,0,0,-24.0
2.0,15,1,10,-2,-22,-0.008086805923726717,Stand,0,0,-24.0
3.0,10,1,10,-3,-23,-0.008454447774698863,Stand,0,1,-24.0
4.0,19,0,10,-3,-23,-0.008454447774698863,Stand,0,0,-24.0
1.0,20,0,4,0,-24,-0.008822656128494068,Stand,0,2,-24.0
2.0,8,1,4,0,-24,-0.008822656128494068,Stand,0,0,-24.0
3.0,12,0,4,0,-24,-0.008822656128494068,Stand,0,0,-24.0
4.0,12,0,4,0,-24,-0.008822656128494068,Stand,0,0,-24.0
1.0,19,0,7,2,-22,-0.008088120925891885,Stand,0,2,-22.0
2.0,13,0,7,2,-22,-0.008088120925891885,Stand,0,0,-22.0
3.0,11,0,7,2,-22,-0.008088120925891885,Double,0,2,-22.0
4.0,18,0,7,1,-23,-0.008455822569127762,Stand,0,1,-22.0
1.0,18,0,8,5,-17,-0.006250486109638052,Stand,0,0,-15.0
2.0,14,0,8,5,-17,-0.006250486109638052,Stand,0,0,-15.0
3.0,18,0,8,6,-16,-0.005882893648313264,Stand,0,0,-15.0
4.0,11,0,8,6,-16,-0.005882893648313264,Double,0,2,-15.0
1.0,19,0,6,-3,-18,-0.00661881695718276,Stand,0,0,-18.0
2.0,19,0,6,-3,-18,-0.00661881695718276,Stand,0,0,-18.0
3.0,17,0,6,-3,-18,-0.00661881695718276,Stand,0,0,-18.0
4.0,21,1,6,-3,-18,-0.00661881695718276,Stand,1,2,-18.0
1.0,19,0,7,3,-15,-0.005516148879443859,Stand,0,2,-17.0
2.0,12,0,7,3,-15,-0.005516148879443859,Stand,0,0,-17.0
3.0,18,0,7,2,-16,-0.005883933749169035,Stand,0,2,-17.0
4.0,12,0,7,2,-16,-0.005883933749169035,Stand,0,0,-17.0
1.0,17,0,10,-4,-21,-0.007723209233902909,Stand,0,2,-22.0
2.0,16,0,10,-4,-21,-0.007723209233902909,Hit,0,0,-22.0
3.0,16,0,10,-4,-21,-0.007723318480797794,Hit,0,0,-22.0
4.0,21,1,10,-5,-22,-0.008091152777090155,Stand,1,2,-22.0
1.0,19,0,11,0,-22,-0.008091896785875961,Stand,0,2,-21.0
2.0,20,0,11,1,-21,-0.007724137931034483,Stand,0,2,-21.0
3.0,16,0,11,1,-21,-0.007724137931034483,Hit,0,0,-21.0
4.0,20,0,11,1,-21,-0.00772424720420448,Stand,0,2,-21.0
1.0,11,0,10,2,-19,-0.0069891484274416035,Double,0,2,-16.0
2.0,19,0,10,4,-17,-0.006253537068477645,Stand,0,2,-16.0
3.0,14,0,10,4,-17,-0.006253537068477645,Hit,0,0,-16.0
4.0,18,0,10,3,-18,-0.006621439031119349,Stand,0,2,-16.0
1.0,18,0,10,-1,-17,-0.0062541122202805855,Stand,0,2,-16.0
2.0,13,0,10,-1,-17,-0.0062541122202805855,Hit,0,0,-16.0
3.0,20,0,10,-1,-17,-0.00625415646710908,Stand,0,2,-16.0
4.0,16,0,10,0,-16,-0.005886348200135839,Hit,0,0,-16.0
1.0,18,0,6,0,-16,-0.005886889642045977,Stand,0,2,-18.0
1.1,15,0,6,0,-16,-0.005886931295549423,Stand,0,2,-18.0
2.0,13,0,6,0,-16,-0.005886931295549423,Stand,0,2,-18.0
3.0,7,1,6,0,-16,-0.005886931295549423,Double,0,2,-18.0
4.0,15,0,6,-1,-17,-0.006254908758994968,Stand,0,2,-18.0
1.0,10,1,10,0,-18,-0.006623453819808089,Stand,0,2,-18.0
2.0,11,0,10,0,-18,-0.006623453819808089,Double,0,2,-18.0
3.0,20,0,10,0,-18,-0.0066235006899479885,Stand,0,2,-18.0
4.0,17,0,10,0,-18,-0.0066235006899479885,Stand,0,2,-18.0
1.0,17,1,10,0,-18,-0.006624063183371902,Stand,0,0,-18.0
